tweet_id,text,location
ID_729916822334537728,RT RT Canada Review Russias Offer Assist With Alberta Wildfire AB ymmfire FortM,Alberta Canada Russia
ID_1040168734982381568,Did know offers free food members military law enforcement media natural disasters upcoming HurricaneFlorence foxatl foxstorm LivePD,
ID_1064659945281466368,They drove hell Without educators death toll would even higher These communities devastated Please help Please donate Link CaliforniaFire TBATs,
ID_768476059515969536,RT Vatican As sign closeness victims ItalyEarthquake Pope Francis sent six Vatican firemen help,Vatican
ID_1031799607758450688,Little drops water make mighty ocean Thank You KeralaFloodRelief RebuildKerala,
ID_1039922839455821824,With HurricaneFlorence bearing Southeast governors several states already declaring states emergency school districts region making plans close,
ID_722160632544538624,RT AR units en route aid EcuadorEarthquake response able provide K people clean water per day h,
ID_1167840621396205568,JUST IN Governor McMaster declared state emergency due Dorian Residents urged prepare potential effects storm,
ID_1167557757362429952,Members emergency relief groups Charlottesville stepping make sure people hit hardest Hurricane Dorian get support need,Charlottesville
ID_1109590459406565376,Mozambican government failed evacuate people cyclone struck Why didnt monitor movement Another failed state concerned looting stealing poor African governments thrive creating humanitarian crises SA exception,
ID_1111496349088993280,CycloneIdai Dead bodies continue found Two today uncovered house Ngangu residential area,Ngangu
ID_721820923301666816,help countryAFBEcuadorEarthquake updates ways donate help donation would helpful,
ID_912332546171645952,Damage assessment Izucar de Matamoros earthquake Mexico using Pleiades WV imagery,Izucar de Matamoros Mexico
ID_1022117797512577024,For wish make kind donations affected wildfires Athens call informed current needs The number prefecture Attica,Athens Attica
ID_1113055983025225728,Farmers return delivering donations flooded communities Nebraska,Nebraska
ID_870204414283444224,The FloodSL death toll officially passed Several people missing Relief operations delayed intermittent heavy showers,
ID_1111386792610062336,Were looking forward leading first Nebraska Saving Your Family Treasures Workshop tomorrow Lincoln Come join us learn preserve important damaged belongings Cant make Well back Sunday MidwestFlooding,Lincoln Nebraska
ID_902637256787333120,Turn around dont drown Avoid driving flooded areas standing water HurricaneHarvey,
ID_1022959342490972160,Stream Greek donations accepted lost everything Wildfires Greece Anything counts PrayForGreece CharityLivestreamByUnboxholics,Greece
ID_729171364284903424,Oh way part country literally destroyed wildfire More hectares burning,
ID_1030412432232075264,pm Required UCCollege Aluva Gas cylinder burners connectors Meals persons Diaper baby adult First aid medicine Bedsheet pillows Clothes Water DoForKerala KeralaFloods,Aluva
ID_903686826740862976,Harvey Dozens dead thousands homeless millions suffering Yet Trump brags crowd sizefame lies saw destruction firsthand,
ID_913827678603677696,Hes accumulating supplies yrs doomsdaypreppers hes helping hurricanemaria victims forgoodnesssake,
ID_910613176361865216,Mexico City way earthquake conference Guadalajara Mostly older buildings collapsed collapsing,Guadalajara Mexico City
ID_1001596547358973952,It takes secs retweet help find missing NAEEMAH ROCHON yrs old Laurel Maryland missing since May,Maryland
ID_1021861714734841856,Wildfires Greece claimed lives Our thoughts affected Thankful brave personnel working combat fire rescue need around world offered assistance helpgreecenow,
ID_1176555477200777216,Casualties increasing passage time prayers neededMay Allah protect loved ones keep everyone safe sound earthquake,
ID_1030793942806061056,Maharashtra govt announces Rs cr aid floodhit Kerala,Kerala Maharashtra
ID_1116322687981428736,So many schoolgoing children hugely affected floods Malawi caused CycloneIdai Thanks generosity many organizations incredible individuals affected receiving support need,Malawi
ID_1039887073317203968,Fellow Sex workers If youre evacuating hurricane need somewhere safe crash home open DM Me information please RT visibility need HurricaneFlorence sexworkers,
ID_1022149637040480256,Two Mati residents give accounts waiting five hours terror rescue teams evacuating beaches fires Greece consumed homes Read,Greece
ID_902919354899210240,With Death Toll Storm Makes nd Landfall still lot worry Dont b complacent houston Harvey,houston
ID_1116630864140484608,We present committed day night Albertina team ground Mozambique working tirelessly help children affected CycloneIdai shelter clean water access health,Mozambique
ID_1031083131778945024,Under HH Amir directives million allocated flood victims Kerala We extend sincere condolences victims families Indian people many contributed Qatars development wishing injured speedy recovery,Kerala Qatar
ID_903669755898249216,Impressive stats Flood Storm names horrific damage LI S NE Evidence locked Archives,LI NE
ID_913570307167813632,HCC offers instate tuition Puerto Rican students displaced Hurricane Maria,Puerto Rican
ID_912289670960164864,Maria Weakening Tropical Storm Warning Outer Banks North Carolina,North Carolina
ID_1021787303906299904,Open home displaced neighbour We opened emergency tool people displaced wildfires help find home next days greecewildfires airbnbopenhomes,
ID_1039545694703378432,Mandatory evacuation Beaufort Jasper Colleton except Edisto Island lifted Continue monitor track Hurricane Florence official sources NOAA SCEMD etc Our thoughts neighbors North HurricaneFlorence,Beaufort Colleton Edisto Island Jasper
ID_1111032020828717056,As company based middleAmerica Say It With Beef understands importance heartland called reason To support impacted floods Nebraska sending boxes Bropourri help NebraskaStrong NebraskaFlood,America Nebraska
ID_1111758649414897664,trucks filled donated hay heading Nebraska via,Nebraska
ID_1040153296751796224,San Juans mayor blasts Trump touting administrations disastrous response Hurricane Maria If thinks death people success God help us,San Juans
ID_1107648876901818368,We packed stuff waiting truck pick stuff PM Thanks staff helping We received bales clothes medical gloves x boxes Glocose Meter x kg meal meal sugar beans water mazoe Mahawu Asakhe cycloneidai,Mahawu
ID_912462174232223744,RT Hurricane Maria wiped Puerto Ricos crops It take decade recover,Puerto Ricos
ID_721805874751283200,RT Bad News strong earthquake strikes EcuadorMore people killed We reach,Ecuador
ID_875725184573026304,RT Thank ItalyE supporting WFP efforts help people affected floods landslides SriLanka,SriLanka
ID_769812384630407168,ItalyEarthquake Museums donate Sunday revenue quake relief,
ID_914474050562510848,Volunteer management Damage assessment Hurricane Maria could billion storm Puerto Rico via,Puerto Rico
ID_1021874897830727680,RT Half victims Greece fire killed single village east Athens,Athens Greece
ID_913539267464282112,Kim cover VogueBelleza Issue Proceeds magazine sales going Mexico earthquake relief,Mexico
ID_1168216736988127232,Were ramping support HurricaneDorian response coordination next days Please reach want support recovery efforts And lets hope arent needed,
ID_769106921781600256,raised goal day Italy Earthquake Relief Fund prayforitaly,Italy
ID_1061669882742407168,RT Death Toll Climbs Amid Ongoing Horrific California Wildfires The Last Refuge,California
ID_1168367808310325248,Hurricane Dorian destroying Bahamas Donate Red Cross,Bahamas
ID_1041585345740120064,While United States dealt Florence Hong Kong severe flooding Mangkhut causing car float,Hong Kong United States
ID_902652163750551552,If boat rescues Crosby careful There chemical plant think going react HurricaneHarvey,
ID_1176469289156653056,Massive damage due magnitude earthquake kilometres North Jhelum Azad Kashmir Pakistan Divine sign change May ALLAH save everyone Aameen earthquake BREAKING,Azad Kashmir Jhelum Pakistan
ID_905886465279840256,Drivers park near Keys bridges avoid potential flooding Irma,
ID_1032193482960461824,DoForKerala KeralaFloods Honble Mayor inaugurated today Kerala Flood Relief information centre Bhubaneswar,Bhubaneswar Kerala
ID_906682922949906432,A transport shelter animals arrived ASPCA mega emergency shelter South Carolina IRMA Rescue,South Carolina
ID_728542670063210496,RT Help FortMacFire victims sec texting REDCROSS donate Trudeau match donations,
ID_1040188074679066624,Breaking At least K people may needlessly die aftermath Florence US govt fails help need Hold getting new information Correction The US govt intend respond time white people voting rights affected,US
ID_1168306964494991360,ALERT FLORIDA NHC Hurricane Dorian Forecast Advisory STORM SURGE WARNINGS,FLORIDA
ID_902312348748218368,What death toll thus far Hurricane Harvey ravages Texas,Texas
ID_1109255734586413056,Thank generous donation towards CycloneIdai relief efforts Zimbabwe applauds commitment community ZIMBABWE fully appreciates gesture,ZIMBABWE Zimbabwe
ID_1022196124789161984,Irishman confirmed dead Greece wildfire,Greece
ID_768765856562249728,RT Response ItalyEarthquake continued night volunteers vehicles field kitchens deployed,
ID_1168156227785953280,Winds Cat Hurricane Dorian increased mph The pressure mb The eyewall nearing Abaco Islands extreme destruction possible mph gusts storm surge possible This lifethreatening situation,Abaco Islands
ID_902854736847757312,Historic flooding rising death toll homes decimated wanker decides good time induce racial hostilities,
ID_902650318235721728,Many people lost everything lost family friends Do anything help Harvey relief,
ID_1030396198484692992,As know birthday wanted donate behalf spread kindness happiness KeralaFloods Tragedy happened We request kindly DONATE help needy people A Ishqbaaaz KeralaDonationChallenge KeralaFloodRelief,
ID_783404929335582720,Hurricane Matthew Flood Haiti Damage,Haiti
ID_721732490155700224,RT dawncom magnitude earthquake kills Ecuador devastates coast zone,Ecuador
ID_798025760661323776,RT staff Urban Search Rescue deployed Wellington help assess buildings Another teams stand,Wellington
ID_1112097460854366208,Nebraska Mission Mercy incredible work providing free dental care folks need This event brings hundreds volunteers help patients Thank volunteers Houston Alexander pretty good DJ Brownell Talbot hosting,Nebraska
ID_1021770980576952320,Greece wildfires dead holiday area BBC News rescueservices Athens localmedia Mati,Athens Greece Mati
ID_1062333370066239488,More dozen coroner search recovery teams looked remains Northern California wildfire killed least,California
ID_1032614015598579712,Pic Sex workers donate Rs k KeralaFloodRelief lakh coming Pic Hindu Mahasabha No support eating beef ask beef preference extending help Something wrong,
ID_1168288858242539520,Devastating Hurricane Dorian Not cause damage generates lot landfill waste islands capacity We see damaged water sewer roads electrical infrastructure These R storms getting stronger frequent,
ID_1001530871520874496,A National Guard Member Died While Trying To Help Rescue Someone During The Maryland Flash Floods,Maryland
ID_797857684795949056,RT Bloody good eqnz coverage donate campaign unfreeze govt funding,
